model,task,context_length,depth_pct,question,expected_answer,model_response,prompt_tokens,completion_tokens,cached_tokens,tokens_used,latency_s,response_chars,question_chars,context_chars,sample_id,experiment,variant,needle_style,domain,difficulty,answer_type,num_needles,distractor_count,target_needle_id,inserted_needles,hops,scoring_mode,answer_aliases,error
deepseek,niah,2000,100.0,董事会最终批准的年度自由现金流目标是多少？,9.4亿元,9.4亿元,1261,4,512,1265,0.86,5,21,1732,v2-niah-2000-100-02-finance_multi_key_fcf,v2,multi_key,multi_key,finance,hard,numeric,3,2.0,finance_multi_key_fcf,"[""财务部早期草案曾讨论将年度自由现金流目标设为 8.7 亿元，但该方案未获批准。"", ""上一财年的自由现金流实际完成值为 7.9 亿元。"", ""董事会最终批准的年度自由现金流目标为 9.4 亿元。""]",,,,
deepseek,niah,2000,100.0,本季度封装段一次良率目标是多少？,98.2%,98.2%,1514,4,1152,1518,0.83,5,16,1891,v2-niah-2000-100-03-manufacturing_yield_target,v2,style_aligned,style_aligned,manufacturing,medium,numeric,1,0.0,manufacturing_yield_target,"[""产线月度经营复盘中明确，本季度封装段一次良率目标为 98.2%。""]",,,,
deepseek,niah,2000,100.0,同店销售额同比增长了多少？,8.9%,8.9%,1062,4,768,1066,1.0,4,13,1920,v2-niah-2000-100-04-retail_numeric_confusable_growth,v2,numeric_confusable,numeric_confusable,retail,hard,numeric,1,0.0,retail_numeric_confusable_growth,"[""门店运营简报写明，同店销售额同比增长 8.9%，会员复购率提升 3.2 个百分点，问题若仅问销售增长应返回同店销售额同比增幅。""]",,,,
deepseek,niah,2000,100.0,院务会最终批准的日间手术中心新增床位数是多少？,42张,42张,1407,2,512,1409,0.74,3,23,1764,v2-niah-2000-100-05-healthcare_multi_key_bed_plan,v2,multi_key,multi_key,healthcare,hard,numeric,3,2.0,healthcare_multi_key_bed_plan,"[""规划部门的测算底稿曾建议新增 36 张床位以控制初期成本。"", ""去年同院区普通病房实际新增床位数为 28 张。"", ""院务会最终批准的日间手术中心新增床位数为 42 张。""]",,,,
deepseek,niah,2000,100.0,急诊药房重点监控药品的库存周转天数是多少？,6.5天,6.5天,1123,4,896,1127,0.69,4,21,1867,v2-niah-2000-100-06-healthcare_inventory_turnover,v2,style_aligned,style_aligned,healthcare,medium,short_span,1,0.0,healthcare_inventory_turnover,"[""院内周报显示，急诊药房的重点监控药品库存周转天数已压缩至 6.5 天。""]",,,,
deepseek,niah,2000,100.0,同店销售额同比增长了多少？,8.9%,8.9%,1239,4,1024,1243,0.84,4,13,1905,v2-niah-2000-100-07-retail_numeric_confusable_growth,v2,numeric_confusable,numeric_confusable,retail,hard,numeric,1,0.0,retail_numeric_confusable_growth,"[""门店运营简报写明，同店销售额同比增长 8.9%，会员复购率提升 3.2 个百分点，问题若仅问销售增长应返回同店销售额同比增幅。""]",,,,
deepseek,niah,2000,100.0,A3 产线切换到新工艺的正式日期是哪天？,2025年6月18日,2025年6月18日,1405,7,640,1412,0.77,10,20,1754,v2-niah-2000-100-08-manufacturing_multi_key_line_switch,v2,multi_key,multi_key,manufacturing,hard,short_span,3,2.0,manufacturing_multi_key_line_switch,"[""工程试跑记录显示，A3 产线在 2025 年 6 月 12 日完成了小批量验证。"", ""A2 产线切换到同类工艺的历史日期为 2025 年 5 月 30 日。"", ""工厂排产会上确认，A3 产线切换到新工艺的正式日期为 2025 年 6 月 18 日。""]",,,,
deepseek,niah,2000,100.0,本季度封装段一次良率目标是多少？,98.2%,98.2%,1050,4,768,1054,0.81,5,16,1919,v2-niah-2000-100-09-manufacturing_yield_target,v2,style_aligned,style_aligned,manufacturing,medium,numeric,1,0.0,manufacturing_yield_target,"[""产线月度经营复盘中明确，本季度封装段一次良率目标为 98.2%。""]",,,,
deepseek,niah,4000,0.0,同店销售额同比增长了多少？,8.9%,8.9%,1767,4,1024,1771,0.5,4,13,3914,v2-niah-4000-0-00-retail_numeric_confusable_growth,v2,numeric_confusable,numeric_confusable,retail,hard,numeric,1,0.0,retail_numeric_confusable_growth,"[""门店运营简报写明，同店销售额同比增长 8.9%，会员复购率提升 3.2 个百分点，问题若仅问销售增长应返回同店销售额同比增幅。""]",,,,
deepseek,niah,4000,0.0,A3 产线切换到新工艺的正式日期是哪天？,2025年6月18日,2025年6月18日,2536,7,0,2543,0.71,10,20,3766,v2-niah-4000-0-01-manufacturing_multi_key_line_switch,v2,multi_key,multi_key,manufacturing,hard,short_span,3,2.0,manufacturing_multi_key_line_switch,"[""工厂排产会上确认，A3 产线切换到新工艺的正式日期为 2025 年 6 月 18 日。"", ""A2 产线切换到同类工艺的历史日期为 2025 年 5 月 30 日。"", ""工程试跑记录显示，A3 产线在 2025 年 6 月 12 日完成了小批量验证。""]",,,,
deepseek,niah,4000,0.0,本季度封装段一次良率目标是多少？,98.2%,98.2%,3301,4,0,3305,0.55,5,16,3903,v2-niah-4000-0-02-manufacturing_yield_target,v2,style_aligned,style_aligned,manufacturing,medium,numeric,1,0.0,manufacturing_yield_target,"[""产线月度经营复盘中明确，本季度封装段一次良率目标为 98.2%。""]",,,,
deepseek,niah,4000,0.0,同店销售额同比增长了多少？,8.9%,8.9%,3083,4,0,3087,0.62,4,13,3901,v2-niah-4000-0-03-retail_numeric_confusable_growth,v2,numeric_confusable,numeric_confusable,retail,hard,numeric,1,0.0,retail_numeric_confusable_growth,"[""门店运营简报写明，同店销售额同比增长 8.9%，会员复购率提升 3.2 个百分点，问题若仅问销售增长应返回同店销售额同比增幅。""]",,,,
deepseek,niah,4000,0.0,A3 产线切换到新工艺的正式日期是哪天？,2025年6月18日,2025年6月18日,1716,7,0,1723,0.51,10,20,3751,v2-niah-4000-0-04-manufacturing_multi_key_line_switch,v2,multi_key,multi_key,manufacturing,hard,short_span,3,2.0,manufacturing_multi_key_line_switch,"[""工厂排产会上确认，A3 产线切换到新工艺的正式日期为 2025 年 6 月 18 日。"", ""A2 产线切换到同类工艺的历史日期为 2025 年 5 月 30 日。"", ""工程试跑记录显示，A3 产线在 2025 年 6 月 12 日完成了小批量验证。""]",,,,
deepseek,niah,4000,0.0,公司 2025 年资本开支上限是多少？,18.6亿元,18.6亿元。,3157,5,0,3162,0.61,7,19,3892,v2-niah-4000-0-05-finance_capex_budget,v2,style_aligned,style_aligned,finance,medium,numeric,1,0.0,finance_capex_budget,"[""根据董事会审议通过的预算方案，公司 2025 年资本开支上限为 18.6 亿元。""]",,,,
deepseek,niah,4000,0.0,区域配送的 SLA 指标是多少？,92.1%,92.1%,2413,4,0,2417,0.55,5,16,3888,v2-niah-4000-0-06-logistics_numeric_confusable_sla,v2,numeric_confusable,numeric_confusable,logistics,hard,numeric,1,0.0,logistics_numeric_confusable_sla,"[""区域配送周报同时列出 96.4% 的妥投率和 92.1% 的 24 小时履约率，其中 SLA 对外口径指 24 小时履约率。""]",,,,
deepseek,niah,4000,0.0,院务会最终批准的日间手术中心新增床位数是多少？,42张,42张。,2682,3,0,2685,0.6,4,23,3704,v2-niah-4000-0-07-healthcare_multi_key_bed_plan,v2,multi_key,multi_key,healthcare,hard,numeric,3,2.0,healthcare_multi_key_bed_plan,"[""院务会最终批准的日间手术中心新增床位数为 42 张。"", ""去年同院区普通病房实际新增床位数为 28 张。"", ""规划部门的测算底稿曾建议新增 36 张床位以控制初期成本。""]",,,,
deepseek,niah,4000,0.0,急诊药房重点监控药品的库存周转天数是多少？,6.5天,6.5天。,2707,5,0,2712,0.46,5,21,3910,v2-niah-4000-0-08-healthcare_inventory_turnover,v2,style_aligned,style_aligned,healthcare,medium,short_span,1,0.0,healthcare_inventory_turnover,"[""院内周报显示，急诊药房的重点监控药品库存周转天数已压缩至 6.5 天。""]",,,,
deepseek,niah,4000,0.0,同店销售额同比增长了多少？,8.9%,8.9%,2408,4,0,2412,0.41,4,13,3889,v2-niah-4000-0-09-retail_numeric_confusable_growth,v2,numeric_confusable,numeric_confusable,retail,hard,numeric,1,0.0,retail_numeric_confusable_growth,"[""门店运营简报写明，同店销售额同比增长 8.9%，会员复购率提升 3.2 个百分点，问题若仅问销售增长应返回同店销售额同比增幅。""]",,,,
deepseek,niah,4000,10.0,A3 产线切换到新工艺的正式日期是哪天？,2025年6月18日,,0,0,0,0,0.0,0,20,3735,v2-niah-4000-10-00-manufacturing_multi_key_line_switch,v2,multi_key,multi_key,manufacturing,hard,short_span,3,2.0,manufacturing_multi_key_line_switch,"[""工厂排产会上确认，A3 产线切换到新工艺的正式日期为 2025 年 6 月 18 日。"", ""A2 产线切换到同类工艺的历史日期为 2025 年 5 月 30 日。"", ""工程试跑记录显示，A3 产线在 2025 年 6 月 12 日完成了小批量验证。""]",,,,
deepseek,niah,4000,10.0,本季度封装段一次良率目标是多少？,98.2%,98.2%,2786,4,128,2790,0.74,5,16,3835,v2-niah-4000-10-01-manufacturing_yield_target,v2,style_aligned,style_aligned,manufacturing,medium,numeric,1,0.0,manufacturing_yield_target,"[""产线月度经营复盘中明确，本季度封装段一次良率目标为 98.2%。""]",,,,
deepseek,niah,4000,10.0,同店销售额同比增长了多少？,8.9%,8.9%,3083,4,128,3087,0.61,4,13,3901,v2-niah-4000-10-02-retail_numeric_confusable_growth,v2,numeric_confusable,numeric_confusable,retail,hard,numeric,1,0.0,retail_numeric_confusable_growth,"[""门店运营简报写明，同店销售额同比增长 8.9%，会员复购率提升 3.2 个百分点，问题若仅问销售增长应返回同店销售额同比增幅。""]",,,,
deepseek,niah,4000,10.0,董事会最终批准的年度自由现金流目标是多少？,9.4亿元,9.4亿元,2119,4,128,2123,0.43,5,21,3754,v2-niah-4000-10-03-finance_multi_key_fcf,v2,multi_key,multi_key,finance,hard,numeric,3,2.0,finance_multi_key_fcf,"[""董事会最终批准的年度自由现金流目标为 9.4 亿元。"", ""上一财年的自由现金流实际完成值为 7.9 亿元。"", ""财务部早期草案曾讨论将年度自由现金流目标设为 8.7 亿元，但该方案未获批准。""]",,,,
deepseek,niah,4000,10.0,本季度封装段一次良率目标是多少？,98.2%,98.2%,3112,4,128,3116,0.8,5,16,3921,v2-niah-4000-10-04-manufacturing_yield_target,v2,style_aligned,style_aligned,manufacturing,medium,numeric,1,0.0,manufacturing_yield_target,"[""产线月度经营复盘中明确，本季度封装段一次良率目标为 98.2%。""]",,,,
deepseek,niah,4000,10.0,2025 年一季度综合毛利率是多少？,23.7%,23.7%,3166,4,0,3170,0.91,5,18,3915,v2-niah-4000-10-05-finance_numeric_confusable_margin,v2,numeric_confusable,numeric_confusable,finance,hard,numeric,1,0.0,finance_numeric_confusable_margin,"[""管理层说明指出，2025 年一季度综合毛利率为 23.7%，营业利润率为 11.4%，其中对外披露口径要求优先引用综合毛利率。""]",,,,
deepseek,niah,4000,10.0,董事会最终批准的年度自由现金流目标是多少？,9.4亿元,,0,0,0,0,0.0,0,21,3747,v2-niah-4000-10-06-finance_multi_key_fcf,v2,multi_key,multi_key,finance,hard,numeric,3,2.0,finance_multi_key_fcf,"[""董事会最终批准的年度自由现金流目标为 9.4 亿元。"", ""上一财年的自由现金流实际完成值为 7.9 亿元。"", ""财务部早期草案曾讨论将年度自由现金流目标设为 8.7 亿元，但该方案未获批准。""]",,,,
deepseek,niah,4000,10.0,公司 2025 年资本开支上限是多少？,18.6亿元,18.6亿元。,3157,5,128,3162,0.73,7,19,3892,v2-niah-4000-10-07-finance_capex_budget,v2,style_aligned,style_aligned,finance,medium,numeric,1,0.0,finance_capex_budget,"[""根据董事会审议通过的预算方案，公司 2025 年资本开支上限为 18.6 亿元。""]",,,,
deepseek,niah,4000,10.0,区域配送的 SLA 指标是多少？,92.1%,92.1% 的 24 小时履约率。,2614,13,128,2627,1.42,17,16,3908,v2-niah-4000-10-08-logistics_numeric_confusable_sla,v2,numeric_confusable,numeric_confusable,logistics,hard,numeric,1,0.0,logistics_numeric_confusable_sla,"[""区域配送周报同时列出 96.4% 的妥投率和 92.1% 的 24 小时履约率，其中 SLA 对外口径指 24 小时履约率。""]",,,,
deepseek,niah,4000,10.0,董事会最终批准的年度自由现金流目标是多少？,9.4亿元,9.4亿元,2951,4,256,2955,0.67,5,21,3747,v2-niah-4000-10-09-finance_multi_key_fcf,v2,multi_key,multi_key,finance,hard,numeric,3,2.0,finance_multi_key_fcf,"[""董事会最终批准的年度自由现金流目标为 9.4 亿元。"", ""上一财年的自由现金流实际完成值为 7.9 亿元。"", ""财务部早期草案曾讨论将年度自由现金流目标设为 8.7 亿元，但该方案未获批准。""]",,,,
deepseek,niah,4000,25.0,董事会最终批准的年度自由现金流目标是多少？,9.4亿元,9.4亿元。,2118,5,0,2123,0.39,6,21,3754,v2-niah-4000-25-00-finance_multi_key_fcf,v2,multi_key,multi_key,finance,hard,numeric,3,2.0,finance_multi_key_fcf,"[""财务部早期草案曾讨论将年度自由现金流目标设为 8.7 亿元，但该方案未获批准。"", ""董事会最终批准的年度自由现金流目标为 9.4 亿元。"", ""上一财年的自由现金流实际完成值为 7.9 亿元。""]",,,,
deepseek,niah,4000,25.0,公司 2025 年资本开支上限是多少？,18.6亿元,18.6亿元。,3045,5,512,3050,1.64,7,19,3887,v2-niah-4000-25-01-finance_capex_budget,v2,style_aligned,style_aligned,finance,medium,numeric,1,0.0,finance_capex_budget,"[""根据董事会审议通过的预算方案，公司 2025 年资本开支上限为 18.6 亿元。""]",,,,
deepseek,niah,4000,25.0,2025 年一季度综合毛利率是多少？,23.7%,23.7%,1765,4,384,1769,0.91,5,18,3914,v2-niah-4000-25-02-finance_numeric_confusable_margin,v2,numeric_confusable,numeric_confusable,finance,hard,numeric,1,0.0,finance_numeric_confusable_margin,"[""管理层说明指出，2025 年一季度综合毛利率为 23.7%，营业利润率为 11.4%，其中对外披露口径要求优先引用综合毛利率。""]",,,,
deepseek,niah,4000,25.0,院务会最终批准的日间手术中心新增床位数是多少？,42张,42张。,2682,3,128,2685,0.45,4,23,3704,v2-niah-4000-25-03-healthcare_multi_key_bed_plan,v2,multi_key,multi_key,healthcare,hard,numeric,3,2.0,healthcare_multi_key_bed_plan,"[""规划部门的测算底稿曾建议新增 36 张床位以控制初期成本。"", ""院务会最终批准的日间手术中心新增床位数为 42 张。"", ""去年同院区普通病房实际新增床位数为 28 张。""]",,,,
deepseek,niah,4000,25.0,本季度封装段一次良率目标是多少？,98.2%,98.2%,1759,4,384,1763,0.93,5,16,3911,v2-niah-4000-25-04-manufacturing_yield_target,v2,style_aligned,style_aligned,manufacturing,medium,numeric,1,0.0,manufacturing_yield_target,"[""产线月度经营复盘中明确，本季度封装段一次良率目标为 98.2%。""]",,,,
deepseek,niah,4000,25.0,区域配送的 SLA 指标是多少？,92.1%,92.1% 的 24 小时履约率。,3088,13,128,3101,0.65,17,16,3900,v2-niah-4000-25-05-logistics_numeric_confusable_sla,v2,numeric_confusable,numeric_confusable,logistics,hard,numeric,1,0.0,logistics_numeric_confusable_sla,"[""区域配送周报同时列出 96.4% 的妥投率和 92.1% 的 24 小时履约率，其中 SLA 对外口径指 24 小时履约率。""]",,,,
deepseek,niah,4000,25.0,董事会最终批准的年度自由现金流目标是多少？,9.4亿元,9.4亿元,3144,4,128,3148,0.37,5,21,3741,v2-niah-4000-25-06-finance_multi_key_fcf,v2,multi_key,multi_key,finance,hard,numeric,3,2.0,finance_multi_key_fcf,"[""财务部早期草案曾讨论将年度自由现金流目标设为 8.7 亿元，但该方案未获批准。"", ""董事会最终批准的年度自由现金流目标为 9.4 亿元。"", ""上一财年的自由现金流实际完成值为 7.9 亿元。""]",,,,
deepseek,niah,4000,25.0,急诊药房重点监控药品的库存周转天数是多少？,6.5天,6.5天。,2761,5,384,2766,0.57,5,21,3918,v2-niah-4000-25-07-healthcare_inventory_turnover,v2,style_aligned,style_aligned,healthcare,medium,short_span,1,0.0,healthcare_inventory_turnover,"[""院内周报显示，急诊药房的重点监控药品库存周转天数已压缩至 6.5 天。""]",,,,
deepseek,niah,4000,25.0,区域配送的 SLA 指标是多少？,92.1%,92.1% 的 24 小时履约率。,3061,13,512,3074,0.61,17,16,3909,v2-niah-4000-25-08-logistics_numeric_confusable_sla,v2,numeric_confusable,numeric_confusable,logistics,hard,numeric,1,0.0,logistics_numeric_confusable_sla,"[""区域配送周报同时列出 96.4% 的妥投率和 92.1% 的 24 小时履约率，其中 SLA 对外口径指 24 小时履约率。""]",,,,
deepseek,niah,4000,25.0,A3 产线切换到新工艺的正式日期是哪天？,2025年6月18日,2025年6月18日,2355,7,128,2362,0.64,10,20,3745,v2-niah-4000-25-09-manufacturing_multi_key_line_switch,v2,multi_key,multi_key,manufacturing,hard,short_span,3,2.0,manufacturing_multi_key_line_switch,"[""工程试跑记录显示，A3 产线在 2025 年 6 月 12 日完成了小批量验证。"", ""工厂排产会上确认，A3 产线切换到新工艺的正式日期为 2025 年 6 月 18 日。"", ""A2 产线切换到同类工艺的历史日期为 2025 年 5 月 30 日。""]",,,,
deepseek,niah,4000,50.0,本季度封装段一次良率目标是多少？,98.2%,98.2%,2703,4,1024,2707,0.84,5,16,3907,v2-niah-4000-50-00-manufacturing_yield_target,v2,style_aligned,style_aligned,manufacturing,medium,numeric,1,0.0,manufacturing_yield_target,"[""产线月度经营复盘中明确，本季度封装段一次良率目标为 98.2%。""]",,,,
